genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
clawhammer banjo,0.9675,0.528,187023.5,0.2795,0.30800207,0.2285,-12.4625,0.0703,140.8335,0.4155,2.5,9,1
clean comedy,0.8034636507936507,0.5139502164502164,268946.80474987975,0.6258187349687349,0.08492666033489656,0.6766139850889852,-14.912588023088025,0.7604327080327081,99.60701346801346,0.39026435064935067,26.128872053872055,8,1
coco,0.577875,0.67625,198832.75,0.82375,8.5825e-06,0.34099999999999997,-6.109625000000001,0.057037500000000005,93.246375,0.9279999999999999,30.125,9,1
collage pop,0.12194951111111112,0.584238888888889,205093.95,0.7497444444444443,0.017959980000000004,0.26851777777777774,-7.759572222222221,0.08289999999999999,141.26142777777778,0.4881666666666667,53.12222222222222,7,1
college a cappella,0.6357777777777778,0.551,229724.77777777778,0.4734444444444444,0.6166666666666667,0.10097777777777778,-14.520555555555555,0.12062222222222223,110.81222222222222,0.6883333333333334,22.666666666666668,0,1
college marching band,0.459,0.67,131173.0,0.35700000000000004,0.244,0.0606,-17.429000000000002,0.0809,113.252,0.504,35.0,5,0
colombian hip hop,0.14486,0.7328666666666667,243935.86666666667,0.8144666666666667,3.406666666666667e-06,0.08093333333333334,-5.7926,0.29892,153.52333333333334,0.7539333333333333,46.666666666666664,4,0
colombian pop,0.3029932168527538,0.7145216262645065,224758.41390168783,0.6900526085475377,0.001091475890018165,0.16179537134312708,-6.077371551779536,0.08720814850589466,117.75891583818658,0.6734746863460971,52.7773805202758,11,1
colombian rock,0.38855333333333336,0.7352916666666668,253410.7583333333,0.7039833333333333,9.133916666666667e-06,0.13933500000000001,-7.483725,0.05067000000000001,106.46475833333335,0.8525499999999999,52.791666666666664,4,1
columbus ohio indie,0.1008,0.5422500000000001,198846.5,0.7435,0.004556375,0.3625,-6.2735,0.038675,120.9195,0.7785,41.0,11,1
comedienne,0.98,0.275,213229.0,0.0527,0.959,0.131,-23.881,0.046,80.28,0.505,0.0,3,1
comedy,0.7077405633449333,0.5356658742334413,258288.32711061795,0.6956721272096035,0.018195583959373676,0.6607817755295488,-10.990907034097651,0.6414377968789726,102.63751677799107,0.43462043171094333,34.47992714132763,1,1
comedy rap,0.1596740991902834,0.7374008097165992,236403.91953441297,0.6339326923076923,0.0003076132388663968,0.1454890013495277,-8.151757591093117,0.21098852901484477,119.9639471997301,0.6619245951417003,47.838731443994604,7,1
comedy rock,0.19627642045454546,0.5912064393939396,196900.69128787884,0.7063806818181819,0.00037689420454545475,0.1984967803030303,-7.952662878787882,0.12924204545454548,122.97114962121209,0.609808712121212,39.73674242424242,2,1
comic,0.4629491190087355,0.5963366954619752,241327.1770454604,0.6853234040422722,0.026433953006263604,0.4058366608937005,-9.193343558156517,0.3287708413927334,116.1625225426763,0.5453981015070942,38.92487140745227,2,1
comic metal,0.12017681730709878,0.5359621913580247,220467.5810185185,0.7866014660493827,0.10998430352623456,0.284616087962963,-6.770579089506174,0.11199278549382716,117.50001620370371,0.4477891203703705,46.73765432098765,2,1
complextro,0.06621714228480559,0.5885041859033548,246192.3597311993,0.7685625730994153,0.15502107153914024,0.23191495947471016,-4.866688586231662,0.11425480917205294,130.64633013747823,0.32645565199548576,57.29341848773982,2,1
compositional ambient,0.7715047957690537,0.3408612362849955,331273.33290215913,0.22573594362800442,0.7474773548967831,0.13139149371369382,-19.575126223446357,0.04323986145893668,109.71957642968715,0.17603354538896274,44.319127788403655,5,1
concepcion indie,0.0355,0.482,236472.0,0.7859999999999999,0.0,0.0472,-4.166,0.0343,107.837,0.7829999999999999,64.0,9,0
concert band,0.9521777777777778,0.21964444444444445,366164.86666666664,0.14229777777777777,0.7964446491111111,0.3559333333333333,-21.230688888888885,0.04737555555555555,128.65295555555556,0.1768088888888889,16.755555555555553,2,1
concertina,0.931,0.578,198067.0,0.529,0.943,0.927,-10.605,0.0592,126.925,0.978,27.0,10,1
connecticut hardcore,0.00081543125,0.43525,132865.9375,0.9182500000000001,0.08989445625000003,0.14390625,-5.541062499999998,0.08961875,131.1543125,0.42206250000000006,38.3125,11,1
connecticut indie,0.09435,0.6785,183609.5,0.679,0.001172,0.17600000000000002,-4.956,0.05215,125.0045,0.1975,46.0,7,1
conscious hip hop,0.2014989799137249,0.6921139043639728,261854.35513086064,0.7014939335737221,0.015829758564116066,0.22752809164370005,-7.735842296889599,0.2425522453765588,107.97541447480347,0.5912079582134714,45.91150155017096,1,1
contemporary classical,0.8794038339438337,0.2627337873829873,419205.8909658119,0.12471101503663004,0.5711511784607327,0.1543759652421652,-25.739065591778584,0.051042811477411486,97.08273062474561,0.1731176866096866,24.450433862433865,2,1
contemporary classical piano,0.9506473214285714,0.3373139880952381,489338.33184523816,0.07700255357142857,0.5310350575,0.19493169642857144,-30.869702380952383,0.08112053571428571,81.29995982142857,0.25237395833333337,31.875,4,0
contemporary country,0.2154609917828108,0.5830802338486855,219017.75891379284,0.6812391689171086,0.019788004000441218,0.17792958075334786,-6.371531697037199,0.055048049027380995,124.71844242241598,0.5229383144702132,55.02472316550233,7,1
contemporary folk,0.8533333333333335,0.5105000000000001,249460.0,0.11620000000000001,3.8333333333333334e-05,0.3016666666666667,-17.298333333333332,0.033716666666666666,125.74033333333334,0.29150000000000004,30.0,11,1
contemporary gospel,0.35546707678088063,0.5052852208358092,343506.98154221964,0.6569743215158117,0.003022132449600581,0.3727538213507625,-8.569514919125902,0.09009059708193043,118.77562302634182,0.5071684865649962,31.959053277876805,1,1
contemporary jazz,0.7350635280231894,0.4382861586676756,356955.15696274413,0.2701267102508168,0.5281147156743888,0.16139349652030702,-17.271322233911263,0.05206282346993288,111.36991162278419,0.31844959727294464,38.22960560640348,5,0
contemporary post-bop,0.7468639280646087,0.4847882288186841,357690.92202810186,0.3127825865634313,0.41791571740295824,0.1862103526726853,-15.610681890775352,0.061808631853715046,110.73646796810495,0.43808361612266944,24.486158887512016,5,1
contemporary vocal jazz,0.7446834017206422,0.5559092719601075,253447.42615507694,0.31570845565455635,0.055396983241686674,0.14182225045755936,-12.869594252835771,0.04278355598662941,113.78467245427144,0.3825045327196011,46.15419113376076,10,1
contrabass,0.9117500000000001,0.24669999999999997,332495.75,0.16047499999999998,0.7625,0.11977499999999999,-21.831250000000004,0.037700000000000004,90.81687499999998,0.16021249999999998,37.25,11,1
cook islands pop,0.11698133333333335,0.7164,241730.6,0.6456,2.44e-05,0.13898666666666668,-5.325333333333334,0.10092666666666664,96.41226666666664,0.8093333333333332,48.6,7,1
cool jazz,0.7724256309796936,0.5129139345564977,329844.4950498528,0.3038462299012193,0.39458281760451147,0.18942583540906655,-15.234086517607272,0.05824095294080829,112.64255074633077,0.484506449653793,19.64721364802213,5,1
copla,0.753976114470635,0.5162501556350872,201493.01092462323,0.36745676498416224,0.008129457658452976,0.15770683628834312,-10.067725255392379,0.10827482509907166,109.73153334293198,0.623558882169841,16.832548987343507,8,1
cornwall indie,0.0437,0.391,218773.0,0.63,0.00115,0.113,-6.7639999999999985,0.0274,174.04,0.134,43.0,3,0
corrido,0.39485887352371507,0.7144282160465197,211038.9267441636,0.6796354544595616,0.027740813656780387,0.1975487241032777,-6.489767739147427,0.08068931075207862,115.30920989916171,0.7878509662419265,53.49978913282485,7,1
corridos tumbados,0.3723389479747226,0.6844826722129028,200746.04652833016,0.6658004371576811,0.027314709367565894,0.18007764594747613,-6.59982978085017,0.06366384735337434,118.51245987817185,0.7465246716602918,57.884514818110944,7,1
corrosion,0.0360971212962963,0.46901388888888873,290297.37962962966,0.7721435185185186,0.5822201407407407,0.2616027777777778,-10.543972222222223,0.043026388888888885,139.090375,0.5523333333333332,38.032407407407405,9,1
cosmic american,0.529902412373694,0.5072859049798085,214972.764853736,0.496865756265094,0.11196648606055401,0.18794561160307896,-12.057839342236107,0.050958942071783614,113.48597696832262,0.6329407397766477,30.61327451184453,5,1
cosmic post-rock,0.1773,0.3033333333333333,368369.0,0.4160000000000001,0.6203333333333333,0.13733333333333336,-11.161,0.03266666666666666,114.80733333333336,0.056533333333333324,45.66666666666666,2,1
country,0.3053349231232164,0.5887534259085534,214728.8788265071,0.6012060494684808,0.015089493501996867,0.17448512227044455,-8.360418206667417,0.04937205859100184,122.5922536452806,0.5668620898872899,44.69585426293893,7,1
country blues,0.7902957813999378,0.6071562449046503,208164.0201998218,0.33451855793804347,0.09299580287641473,0.20060785515939175,-12.847870276574893,0.06409570023123967,114.35294220944768,0.5950884806355143,23.00633308262735,2,1
country boogie,0.7410072886297375,0.7270102040816326,154080.34985422742,0.44183527696793,0.12488857811953354,0.1670871720116618,-10.626744897959185,0.10824344023323618,141.1568994169096,0.8735673469387756,11.80466472303207,7,1
country dawn,0.28993561364931253,0.5739969938459666,226745.73442044912,0.6113240394529147,0.01817788213545012,0.16682141284517243,-7.34625082012082,0.045713443117178995,124.91003691844273,0.5130189119001634,44.20436024573508,7,1
country gospel,0.6465906755201747,0.5857430555874447,166451.4342272315,0.44355310359849404,0.016889366909117173,0.1998814629725314,-10.624357052866587,0.06356418795197437,114.93479162221779,0.6595536966628425,25.437080447280024,2,1
country pop,0.2102883674654067,0.568968146868013,209335.15136978013,0.682329759736875,0.016611657799029362,0.17463553413156513,-6.172509064051111,0.04699030923914307,127.49048041075615,0.5290512685702767,59.1167489169776,6,1
country rap,0.1471602312978646,0.7012697997950231,242836.05277532808,0.6929023458141371,0.003697492015877076,0.18843616827150328,-6.523297365430176,0.12533342922289037,120.46727672354699,0.4963231339454798,52.76591716049883,11,1
country road,0.22772141845659868,0.582315003622128,220931.74701188496,0.6673042151940825,0.017245891548710254,0.17985034421003857,-6.79821337354292,0.049917893007165155,124.05734487550245,0.5347614151313544,49.91113714913057,7,1
country rock,0.35860830495584756,0.5633999706852315,235278.84274537346,0.537376159418973,0.05097054235884944,0.20608790224926402,-11.14366239270487,0.04981629146669129,120.92920483256158,0.6124941585641921,36.31356520324671,7,1
coverchill,0.931,0.657,176200.0,0.306,0.0,0.16399999999999998,-11.425999999999998,0.246,93.775,0.75,0.0,0,1
cowboy western,0.7043804925844844,0.5764456638091482,169879.52990399665,0.3962389498401396,0.006282532794508728,0.14653902552846984,-12.357143786688805,0.05424646535742922,117.67185615894522,0.5809022648869046,28.492078936264395,4,1
cowpunk,0.15309640107478073,0.555094180095267,215066.64600555444,0.6847554414687568,0.05820494058926078,0.237989361198383,-10.167288590053266,0.05793325566140782,124.59140543992041,0.6804706240217112,34.09585803689065,7,1
crack rock steady,0.05846900000000001,0.47820714285714294,196348.57857142857,0.8678785714285715,0.020483583357142853,0.2595928571428571,-5.288057142857143,0.1394514285714286,114.05938571428571,0.5044592857142857,42.114285714285714,4,1
croatian folk,0.778,0.322,241520.0,0.5660000000000001,0.00101,0.366,-5.181,0.0324,97.191,0.282,0.0,2,1
croatian pop,0.3157333333333333,0.5817083333333333,221247.5833333333,0.7675000000000001,0.0006507208333333333,0.10749999999999998,-6.145041666666667,0.053666666666666675,125.67879166666667,0.5969583333333334,38.0,7,1
croatian rock,0.33558666666666664,0.5763666666666667,203054.06666666665,0.7518,0.0005205766666666666,0.149,-5.919033333333333,0.049573333333333344,129.7638333333333,0.6257666666666667,36.8,7,0
crossover thrash,0.00893887866096866,0.32465359686609685,202479.61118233617,0.9122476851851852,0.21655921190740743,0.20639328347578348,-8.41312695868946,0.09560693732193734,122.60375509259262,0.394373400997151,34.41018518518519,4,1
crunk,0.08349990511596198,0.7635238576473107,259625.27905343202,0.7117200383246888,0.007332570450282135,0.20826200241042153,-6.1664404292183175,0.19581777358316477,123.29673215423936,0.5733263685181004,46.72179835590777,1,1
crust punk,0.026552719502908856,0.3296298771816419,145480.4894230769,0.9245685358758887,0.1463289602443439,0.2661271161926309,-7.9970419764059475,0.12236755979314802,120.90569166127989,0.39728791370394306,28.924797996121526,11,1
cuarteto,0.226042,0.6664000000000001,275623.8,0.7921999999999998,6.48e-07,0.16965999999999998,-6.405800000000001,0.05167999999999999,113.5638,0.7449999999999999,54.8,9,1
cuatro venezolano,0.570125,0.65425,216750.375,0.6078749999999999,8.604375e-06,0.13571874999999997,-7.791874999999999,0.104925,131.254125,0.8928125,38.0,5,1
cuban alternative,0.3011,0.7395,265400.0,0.7819999999999999,0.000143,0.16605,-7.7755,0.317,136.0665,0.808,46.5,11,0
cuban rumba,0.7145489601573405,0.5842671826756333,230869.1958005541,0.5200441140083746,0.26223404316689936,0.17040431649959825,-10.833925111555219,0.08582261028634268,112.25406331578058,0.7587464318191431,14.870872456964005,10,1
cubaton,0.34354583333333333,0.6498333333333333,227091.875,0.6842083333333333,4.237625e-05,0.16635000000000003,-5.413270833333334,0.09469791666666666,91.28470833333334,0.7294166666666666,49.833333333333336,7,1
cumbia,0.31383302502159705,0.6872335590474845,217614.16091753164,0.6313707241461545,0.018374550809913483,0.1626161000857502,-7.493147779853656,0.0664447628188116,121.45455994388723,0.7846009897444611,45.49891974551103,7,1
cumbia andina mexicana,0.40652222222222223,0.7009166666666669,229431.8277777778,0.6213138888888889,0.0011626489999999998,0.13934388888888888,-6.889983333333333,0.055323333333333335,128.71913333333333,0.8646111111111111,49.35,7,1
cumbia chilena,0.17150000000000004,0.7886666666666666,242597.66666666663,0.777,4.5849999999999996e-05,0.12481666666666663,-4.844,0.04711666666666666,95.78083333333333,0.8880000000000001,52.66666666666667,7,1
cumbia ecuatoriana,0.9411071428571428,0.5427142857142858,184293.0357142857,0.2598214285714286,0.5346216399999999,0.2166071428571429,-13.653607142857142,0.0668,135.64921428571432,0.6319642857142858,6.035714285714287,8,0
cumbia funk,0.17333333333333334,0.6606666666666666,363945.3333333333,0.759,0.29834496666666666,0.19400000000000003,-9.295000000000002,0.0514,120.20233333333333,0.8416666666666668,34.666666666666664,7,0
cumbia lagunera,0.3656583760683761,0.7555196581196583,254388.65213675206,0.5829384615384615,0.008537364726495727,0.21943987179487182,-9.059319230769232,0.16917239316239316,124.18217863247862,0.7981115384615385,45.031623931623926,7,1
cumbia paraguaya,0.2025,0.7911666666666667,223248.66666666663,0.829,9.400000000000001e-06,0.16216666666666663,-4.522,0.06471666666666666,110.96133333333333,0.8360000000000001,55.66666666666667,7,1
cumbia peruana,0.58136,0.5985999999999999,316602.4,0.5426,0.0025198800000000004,0.12692,-7.453799999999999,0.042660000000000003,99.53560000000002,0.6128,26.6,3,1
cumbia pop,0.07638,0.6362,265980.3333333333,0.8208666666666666,0.0004167466666666667,0.28820000000000007,-5.305533333333334,0.16160000000000002,142.58273333333332,0.7241333333333334,53.8,10,0
cumbia ranchera,0.7014,0.6609333333333334,195453.46666666667,0.4803666666666668,0.11847136200000002,0.15820666666666666,-9.562266666666668,0.05701333333333334,104.7682,0.7276666666666668,19.0,3,1
cumbia salvadorena,0.2927363076923077,0.7464038461538459,273887.2653846154,0.6190153846153847,0.024091547076923087,0.09843307692307691,-7.888242307692309,0.05062,121.54193846153846,0.9033230769230769,40.86923076923077,0,1
cumbia santafesina,0.147,0.86,244507.0,0.682,0.00931,0.0225,-9.046,0.0406,123.829,0.98,57.0,11,0
cumbia sonidera,0.28615561474471307,0.6956669495682893,228366.01589344846,0.6456933844594559,0.007185260618120968,0.1466746576736756,-7.464976503043912,0.06379626725787439,127.39973745223031,0.8160076754429433,48.23141218900147,9,1
cumbia villera,0.19862222222222226,0.8161851851851852,223501.5185185185,0.7404444444444445,4.133333333333334e-05,0.11569629629629628,-4.872222222222222,0.07054074074074074,114.44481481481482,0.8673333333333333,57.40740740740742,7,1
cyberpunk,0.08390858897068515,0.45260473759332454,289050.7100076856,0.8023515815766359,0.44813927772068507,0.3645773880105402,-8.993219175450154,0.05302172815107598,123.83958146684233,0.38483212560386476,42.81807202459376,2,1
cymraeg,0.0608,0.568,236067.0,0.7070000000000001,0.0,0.0673,-5.6720000000000015,0.0582,171.968,0.6629999999999999,58.0,3,1
cypriot pop,0.9471111111111112,0.3896666666666666,196995.66666666663,0.5888888888888889,0.33214577777777776,0.21653333333333336,-8.491555555555554,0.038000000000000006,101.9987777777778,0.7511111111111112,0.0,5,1
czech contemporary classical,0.588,0.39999999999999997,145554.0,0.157,0.475,0.0886,-21.5795,0.054,123.318,0.698,11.0,11,1
czech folk,0.647,0.3506666666666667,168846.33333333334,0.5103333333333334,1.9466666666666665e-06,0.10283333333333333,-7.757333333333334,0.04883333333333333,155.93333333333334,0.48633333333333334,13.333333333333334,3,1
czech hip hop,0.036000000000000004,0.902,248920.0,0.552,0.0125,0.0705,-7.957999999999997,0.16,100.911,0.426,46.0,9,0
czech rock,0.385,0.413,232960.0,0.66,0.0,0.0939,-4.16,0.0552,143.476,0.511,40.0,6,1
czsk hip hop,0.036000000000000004,0.902,248920.0,0.552,0.0125,0.0705,-7.957999999999997,0.16,100.911,0.426,46.0,9,0
d-beat,1.486923076923077e-05,0.2371769230769231,110944.76923076923,0.943153846153846,0.1505350153846154,0.15431538461538466,-6.750538461538462,0.13852307692307694,137.9655384615385,0.3520461538461539,28.69230769230769,11,1
dabke,0.9113589743589738,0.4205641025641025,257986.4358974359,0.26999743589743586,0.10660501102564104,0.3049666666666667,-11.827179487179484,0.04511538461538464,100.03353846153848,0.4131538461538461,18.41025641025641,0,1
dakke dak,0.0023873333333333333,0.7013333333333334,236255.33333333334,0.8386666666666667,0.15028433333333333,0.1684,-5.328,0.0534,138.67,0.5356666666666666,56.666666666666664,11,0
dallas indie,0.13155,0.4415,189813.5,0.71575,0.001000945,0.180075,-6.5505,0.044025,124.8355,0.6567500000000001,41.0,0,1
dance pop,0.17721965699617473,0.6492288852759369,231036.31039335585,0.6830026246601552,0.023830374817018444,0.17843659156376568,-6.422741569632655,0.08527287516035814,119.91976752432595,0.5472697110839158,54.838743289072276,7,1
dance rock,0.17355530166971794,0.5810879520872639,248355.7177165957,0.6798575223276573,0.13378653115482939,0.19265580951729547,-10.098965745203852,0.05656676654443809,124.05904560205775,0.6333790777687314,39.65462559084715,9,1
dance-punk,0.11270645735381674,0.553424753648139,240788.648520402,0.7736754512577504,0.16764656556969976,0.19711599832909832,-6.258567920747544,0.07658721139531698,128.23020982015777,0.5415539243363277,45.75905586452047,7,1
dancehall,0.10541624186595691,0.718742501891795,224638.97475259838,0.6866193857402095,0.004018397992629359,0.15321877381367358,-6.191499900066834,0.2044962286682397,119.77024536620391,0.7279081438621133,51.811374596681475,10,1
dangdut,0.0409,0.37,295947.0,0.514,0.00115,0.28300000000000003,-5.479,0.0302,126.978,0.17,55.0,2,1
danish classical,0.993,0.49,47160.0,0.0764,0.92,0.0989,-21.642,0.11,156.612,0.262,36.0,10,0
danish electronic,0.18066311904761903,0.6162202380952381,228357.39880952382,0.7374702380952382,0.3182850501190477,0.24399404761904764,-7.097702380952382,0.06671607142857143,128.1652380952381,0.33736666666666665,55.166666666666664,10,1
danish electropop,0.946,0.542,247818.0,0.16,0.928,0.263,-21.672,0.0365,126.921,0.198,52.0,7,0
danish hip hop,0.009914999999999998,0.889,231582.0,0.6045,0.0434,0.05550000000000002,-6.9605,0.17700000000000002,125.999,0.4450000000000001,48.5,7,1
danish jazz,0.933611111111111,0.5015833333333332,307105.05555555556,0.33323888888888886,0.5885379166666665,0.5830833333333335,-17.613805555555555,0.07623055555555558,125.16977777777777,0.6420277777777778,10.166666666666666,5,1
danish metal,0.0029707436458333335,0.3706552083333333,286774.8302083333,0.864053125,0.3776940128125,0.2891126041666666,-9.221317708333334,0.06665802083333333,121.87202604166667,0.40476416666666665,41.02291666666667,7,1
danish pop,0.04248357142857143,0.7424642857142858,224026.64285714287,0.7101428571428572,0.03351457142857143,0.1351642857142857,-5.246535714285715,0.09940714285714287,131.82296428571428,0.5090714285714287,58.357142857142854,9,1
danish pop rock,0.4019285714285714,0.517,357879.04761904763,0.5293571428571427,0.30483579047619047,0.38150476190476196,-9.725476190476192,0.03344523809523809,118.9932380952381,0.4633571428571428,48.547619047619044,2,1
danish post-punk,0.000174,0.555,288347.0,0.976,0.911,0.206,-5.513,0.0413,111.207,0.0397,29.0,11,1
danish rock,0.0012036935416666666,0.44922916666666657,256791.88541666663,0.8939583333333332,0.21814785895833333,0.27339375,-7.565000000000001,0.05669583333333332,116.11557291666668,0.42915625,46.19791666666667,7,1
danish singer-songwriter,0.000174,0.555,288347.0,0.976,0.911,0.206,-5.513,0.0413,111.207,0.0397,29.0,11,1
dansband,0.472625,0.4655,176213.5,0.61225,0.19500089,0.24545,-8.66875,0.050925,143.22424999999998,0.7330000000000001,24.75,3,1
danseband,0.691,0.369,213187.0,0.505,0.00026000000000000003,0.0954,-10.199,0.0771,204.212,0.79,30.0,7,1
dansktop,0.9561184210526316,0.5603976608187135,208767.966374269,0.3387608187134504,0.2605459395906433,0.18733976608187133,-12.550546783625732,0.16005584795321637,97.34024415204676,0.6357309941520467,1.722222222222222,10,1
danspunk,0.26138333333333336,0.521,200151.16666666666,0.626,0.26,0.13893333333333333,-6.2845,0.04665,152.2378333333333,0.6393333333333334,46.666666666666664,7,1
dark cabaret,0.40065,0.5475714285714286,257249.2857142857,0.6580714285714285,0.1459719735714286,0.25544285714285714,-7.752857142857144,0.08527142857142858,134.288,0.5479,43.785714285714285,5,0
dark disco,0.09604,0.6225,267103.5,0.7715,0.02228,0.1213,-6.528500000000001,0.04,110.764,0.5914999999999999,44.5,10,0
dark jazz,0.6131,0.36658,274342.6,0.16207000000000002,0.713321,0.10613000000000004,-20.4718,0.04186000000000002,87.1643,0.14712999999999998,40.3,5,1
dark post-punk,0.0701937259259259,0.49277175925925926,270432.1759259259,0.715725925925926,0.38850459259259257,0.20773046296296294,-11.499599074074075,0.06689185185185186,134.92038796296296,0.4949745370370369,36.54490740740741,11,1
dark techno,0.02845055,0.77925,361842.5,0.7177500000000001,0.86925,0.104225,-6.4719999999999995,0.089975,126.5015,0.34199999999999997,6.5,7,1
dark trap,0.19556329207857762,0.6928674148766082,180176.8375357901,0.6590065147267767,0.044272769836605906,0.1892405555474456,-7.132551272564698,0.17461430592138777,123.26787662845159,0.3983360290928827,59.541942937829766,1,1
dark wave,0.08971827635067607,0.49527137713109937,266469.76550558495,0.6913882275132275,0.33118872351484424,0.20596699735449733,-11.114020870076425,0.05336354350382128,130.64921928277482,0.4707840681951794,36.233612580834794,2,1
darksynth,0.02177,0.543,266721.75,0.7805,0.8085,0.1654,-6.74175,0.0368,103.24000000000001,0.13895,54.0,2,1
dayton indie,0.054566691729323304,0.469960902255639,207553.90225563908,0.7619313283208021,0.1566223181453634,0.1874225563909774,-6.789862155388472,0.0694593984962406,136.75771929824563,0.43520451127819554,46.125313283208015,6,1
dc hardcore,0.02195087737511166,0.3889196014567442,132992.28019514878,0.826064645983646,0.33573764041607906,0.2433444440321583,-9.89959608740466,0.10792730213701643,127.84035522435235,0.48466671201814054,30.720860303717448,7,1
dc indie,0.6409999999999999,0.595,311507.0,0.489,0.0415,0.159,-9.68,0.145,132.35,0.196,43.0,2,0
death 'n' roll,0.00011703500000000005,0.20425,248616.5,0.94475,0.5279999999999999,0.2725,-7.07225,0.08259999999999999,139.83625,0.28350000000000003,39.75,7,1
death metal,0.025931295520836967,0.31150161887276334,279855.2157886641,0.9023935508992118,0.37410546951906165,0.197111634035023,-7.478926738600372,0.09584984336649117,123.86260702329145,0.2860375940335335,39.17618910001101,11,1
deathcore,0.07271085034077748,0.4066475268817203,230775.83904052933,0.9024288668320929,0.1797900760918114,0.19182579818031428,-5.517114598842018,0.13759493796526054,123.2187259718776,0.2758120760959471,43.2939205955335,11,1
deathgrass,0.3527569666666666,0.30132,174693.53333333333,0.9009999999999999,0.11077673333333334,0.30646666666666667,-6.0906666666666665,0.10338666666666668,98.23146666666668,0.4287066666666666,35.53333333333333,11,1
deathgrind,7.261000000000002e-05,0.25275,248160.5,0.9130833333333332,0.7523333333333333,0.16905416666666667,-10.4555,0.09149583333333333,109.07499999999999,0.24796249999999997,38.75,1,1
deathrash,0.0011851709999999998,0.2888888888888889,278587.38518518524,0.9120740740740739,0.4134698962222223,0.17943814814814812,-8.835544444444443,0.08252814814814817,128.33365185185184,0.2348177777777778,37.803703703703704,4,1
deathrock,0.023603752083333335,0.41686111111111107,259845.34722222222,0.7959583333333333,0.2504299434722222,0.2114152777777778,-10.281618055555555,0.05395486111111111,143.27175694444443,0.4641069444444444,33.75694444444444,9,1
deathstep,0.00151075,0.42625,275092.75,0.93675,0.013299374999999995,0.15325,-3.27475,0.080425,127.00625,0.2135,53.5,6,0
deep acoustic pop,0.0035700000000000007,0.419,214333.0,0.7340000000000001,2.32e-05,0.243,-7.841,0.0294,130.783,0.7290000000000001,36.0,7,1
deep adult standards,0.8038434547385286,0.5055717976722326,166678.51783426045,0.3260793688010857,0.024437730241725356,0.22604480212532704,-11.04068591500666,0.055811282689368,111.07878113393252,0.5553135310609413,21.67467867625336,2,1
deep big room,0.053745155555555556,0.6465676984126983,212637.55150793647,0.8292873809523809,0.13305454419047621,0.17928531746031745,-4.824874920634921,0.07290596825396826,123.96151198412699,0.42911103174603177,58.10174603174603,11,0
deep ccm,0.21654761359649122,0.4697615538847119,368860.3528634085,0.5828633082706766,0.02639190601134086,0.25348982017543853,-7.908678865914785,0.059767860902255644,123.2885373558897,0.3126376848370927,51.03046992481204,7,1
deep christian rock,0.4676217519106408,0.5179352145796591,262818.19994121103,0.3991544973544973,0.03026579859729571,0.20343316872427988,-12.133634861845971,0.033200893592004704,110.81920041152269,0.3537045267489712,29.99088771310994,4,1
deep classic garage rock,0.0338,0.5700000000000001,147107.0,0.6505,0.0004525000000000001,0.2225,-8.962,0.02835,90.61,0.7190000000000001,26.5,2,1
deep comedy,0.9077500000000001,0.6663749999999999,207992.5,0.38812499999999994,0.23568537499999997,0.571,-10.60175,0.6647000000000001,98.26325,0.7137500000000001,20.0,5,1
deep contemporary country,0.4171250000000001,0.6054000000000002,197856.7916666667,0.5099416666666666,1.0113249999999998e-05,0.17157,-10.917974999999997,0.031228333333333337,122.35259999999998,0.5942666666666669,30.25,9,1
deep cumbia sonidera,0.2913633333333333,0.7853277777777778,199689.80555555556,0.5828555555555557,0.003529284444444444,0.08547777777777778,-7.075327777777778,0.06835166666666666,125.53097222222219,0.9438111111111112,43.28888888888889,4,1
deep dance pop,0.11355,0.7014999999999999,237182.5,0.942,0.0,0.28900000000000003,-3.6310000000000002,0.149,128.486,0.5825,67.5,10,1
deep delta blues,0.973625,0.4605,119087.5625,0.07263,0.11240383000000004,0.18075,-14.4924375,0.04206875,110.9238125,0.3521875,1.375,10,1
deep disco,0.09155506984969056,0.7539577807250223,404964.16489832004,0.6712051282051283,0.16221253615826706,0.15580039787798403,-11.257900751547307,0.07668112290008841,117.42899778956676,0.8181717506631301,35.6343943412909,11,0
deep disco house,0.30045000000000005,0.7681666666666667,228120.5,0.5108333333333334,0.01434,0.14066666666666666,-11.255166666666668,0.05058333333333333,124.58866666666665,0.5778333333333333,49.5,3,1
deep dnb,0.000708,0.478,353267.0,0.987,0.11,0.0749,-2.9130000000000003,0.102,140.04,0.324,45.0,6,1
deep east coast hip hop,0.22086999999999998,0.71848,250599.56,0.76196,0.001258,0.15144,-6.45264,0.24612000000000003,115.57595999999998,0.7685199999999999,43.760000000000005,11,0
deep euro house,0.2740165666666667,0.69276,219939.2,0.6787066666666666,0.08217301906666666,0.2235333333333333,-7.486280000000001,0.065234,122.87107333333331,0.5827,57.473333333333336,5,0
deep free jazz,0.275,0.491,179467.0,0.389,1.24e-06,0.256,-15.245,0.0318,86.62200000000001,0.46,35.0,7,1
deep freestyle,0.024760833333333333,0.7151666666666667,270665.5833333333,0.72125,0.07392100000000001,0.16270833333333334,-10.030583333333333,0.06894166666666666,120.46116666666666,0.7863333333333333,32.16666666666667,7,1
